game,iteration,loss,reward,cumulative_reward,lives_left
1,32,0.008668209877164731,0.0,0.0,3
1,33,0.008753541173649768,0.0,0.0,3
1,34,0.008509265661274683,0.0,0.0,3
1,35,0.008848391391133878,0.0,0.0,3
1,36,0.008383403463345422,0.0,0.0,3
1,37,0.00817714469312268,0.0,0.0,3
1,38,0.007768936981909593,0.0,0.0,3
1,39,0.007412277541758474,0.0,0.0,3
1,40,0.006754046949102195,0.0,0.0,3
1,41,0.005514403645457958,0.0,0.0,3
1,42,0.005156728450055575,0.0,0.0,3
1,43,0.004604763748956924,0.0,0.0,3
1,44,0.004084382874988881,0.0,0.0,3
1,45,0.0038536291981521695,0.0,0.0,3
1,46,0.0036196740040581707,0.0,0.0,3
1,47,0.0028242111677384343,0.0,0.0,3
1,48,0.003561027532822704,0.0,0.0,3
1,49,0.002580104752500083,0.0,0.0,3
1,50,0.0025990649345378654,0.0,0.0,3
1,51,0.0025621217727938455,0.0,0.0,3
1,52,0.0028896356367477654,0.0,0.0,3
1,53,0.0030158845484278118,0.0,0.0,3
1,54,0.004092256503227283,0.0,0.0,3
1,55,0.00623237906643481,0.0,0.0,3
1,56,0.0035392905292413487,0.0,0.0,3
1,57,0.0035914584692421925,0.0,0.0,3
1,58,0.0047430979941829555,0.0,0.0,3
1,59,0.00519501083834764,0.0,0.0,3
1,60,0.3316233428622138,0.0,0.0,3
1,61,0.18731944668955056,0.0,0.0,3
1,62,0.02949218897987686,0.0,0.0,3
1,63,0.17132796625382488,0.0,0.0,3
1,64,0.14328510289044324,0.0,0.0,3
1,65,0.15796479786232756,0.0,0.0,3
1,66,0.15306590786803362,0.0,0.0,3
1,67,0.07445128649107526,0.0,0.0,3
1,68,0.08435385774170276,0.0,0.0,3
1,69,0.06086234966811593,0.0,0.0,3
1,70,0.08982335277912307,0.0,0.0,3
1,71,0.038046830834636156,0.0,0.0,3
1,72,0.05036604974610848,0.0,0.0,3
1,73,0.026735793685371843,0.0,0.0,3
1,74,0.00870878558147117,0.0,0.0,3
1,75,0.012411458133869001,0.0,0.0,3
1,76,0.024109191622133656,0.0,0.0,3
1,77,0.033819890547963555,0.0,0.0,3
1,78,0.025085313608530446,0.0,0.0,3
1,79,0.02342621886263674,0.0,0.0,3
1,80,0.01864399632101109,0.0,0.0,3
1,81,0.018124665870337214,0.0,0.0,3
1,82,0.015500773626306745,0.0,0.0,3
1,83,0.01282340367810417,0.0,0.0,3
1,84,0.008747446086711411,0.0,0.0,3
1,85,0.008344251477867189,0.0,0.0,3
1,86,0.0037384711856303598,0.0,0.0,3
1,87,0.02346253262672876,0.0,0.0,3
1,88,0.01741581736293874,0.0,0.0,3
1,89,0.005848342717916759,0.0,0.0,3
1,90,0.02144765628241671,0.0,0.0,3
1,91,0.0013738465970682453,0.0,0.0,3
1,92,0.015008770696868194,0.0,0.0,3
1,93,0.0023672289828316796,0.0,0.0,3
1,94,0.01522130966168069,0.0,0.0,3
1,95,0.02061205783747217,0.0,0.0,3
1,96,0.017054962641165357,0.0,0.0,3
1,97,0.027371801943290006,0.0,0.0,3
1,98,0.017284614957595597,0.0,0.0,3
1,99,0.001110585377068574,0.0,0.0,3
1,100,0.005346828855102323,0.0,0.0,3
1,101,0.020068438206815777,0.0,0.0,3
1,102,0.002803495003887746,0.0,0.0,3
1,103,0.00692814937634787,0.0,0.0,3
1,104,0.0024744058960802103,0.0,0.0,3
1,105,0.0023430777299722973,0.0,0.0,3
1,106,0.004999791379495918,0.0,0.0,3
1,107,0.0018012673451282537,0.0,0.0,3
1,108,0.0010238192799772463,0.0,0.0,3
1,109,0.001617763055538909,0.0,0.0,3
1,110,0.002258571956802263,0.0,0.0,3
1,111,0.01999453340992455,0.0,0.0,3
1,112,0.007134836596384126,0.0,0.0,3
1,113,0.0007650156585062756,0.0,0.0,3
1,114,0.006295279811675456,0.0,0.0,3
1,115,0.012222378126909574,0.0,0.0,3
1,116,0.005730902882532516,0.0,0.0,3
1,117,0.007500145604423661,0.0,0.0,3
1,118,0.01071758820477126,0.0,0.0,3
1,119,0.0012116771636588967,0.0,0.0,3
1,120,0.01045886879095827,0.0,0.0,3
1,121,0.0010445539289674207,0.0,0.0,3
1,122,0.005699388543316305,0.0,0.0,3
1,123,0.005326772567967008,0.0,0.0,3
1,124,0.0013949804454060442,0.0,0.0,3
1,125,0.0006579718096779652,0.0,0.0,3
1,126,0.014494346953266481,0.0,0.0,3
1,127,0.000844501149092328,0.0,0.0,3
1,128,0.006766886388715483,0.0,0.0,3
1,129,0.004648059041753022,0.0,0.0,3
1,130,0.12154592061286766,0.0,0.0,3
1,131,0.11475901677522386,0.0,0.0,3
1,132,0.12434845998951238,0.0,0.0,3
1,133,0.13218303625000355,0.0,0.0,3
1,134,0.11194562395322273,0.0,0.0,3
1,135,0.003925310465506368,0.0,0.0,3
1,136,0.0013057881854818647,0.0,0.0,3
1,137,0.11958838226852647,0.0,0.0,3
1,138,0.47696939111970243,0.0,5.0,3
1,139,0.2927982222453654,0.0,5.0,3
1,140,0.7469138802843457,0.0,5.0,3
1,141,0.04341237449155019,0.0,5.0,3
1,142,0.5867938494357945,0.0,5.0,3
1,143,0.5035404293526076,0.0,5.0,3
1,144,0.14172029371540246,0.0,5.0,3
1,145,1.0054276674370637,0.0,5.0,3
1,146,1.7729839305512938,0.0,5.0,3
1,147,0.14908641126059322,0.0,5.0,3
1,148,0.4714875543803963,5.0,5.0,3
1,149,0.991725469256794,0.0,5.0,3
1,150,0.35729252071122647,0.0,5.0,3
1,151,0.7213727406376006,0.0,5.0,3
1,152,0.06868727560976275,0.0,5.0,3
1,153,0.6584637830583604,0.0,5.0,3
1,154,0.8027188690944819,0.0,5.0,3
1,155,1.1261491492791815,0.0,5.0,3
1,156,0.24654243091054825,0.0,5.0,3
1,157,0.05019824943159684,0.0,5.0,3
1,158,0.43209865471967807,0.0,5.0,3
1,159,0.3222654016175928,0.0,5.0,3
1,160,0.5763442276891049,0.0,5.0,3
1,161,0.06768337830100103,0.0,5.0,3
1,162,0.724302119428812,0.0,5.0,3
1,163,0.04538801662920818,0.0,5.0,3
1,164,0.3915420703965546,0.0,5.0,3
1,165,0.11993601805127126,0.0,5.0,3
1,166,0.4496795902866642,0.0,5.0,3
1,167,0.0961818564795126,0.0,5.0,3
1,168,0.38728366491479094,0.0,5.0,3
1,169,0.4185684975516192,0.0,5.0,3
1,170,0.058117912136119644,0.0,5.0,3
1,171,0.027739562047107938,0.0,5.0,3
1,172,0.0212248857153256,0.0,5.0,3
1,173,0.016849235613710302,0.0,5.0,3
1,174,0.025137254303522538,0.0,5.0,3
1,175,0.021088305544444446,0.0,5.0,3
1,176,0.006527496980511113,0.0,5.0,3
1,177,0.012577081723472397,0.0,5.0,3
1,178,0.025513092801190327,0.0,5.0,3
1,179,0.009411131321109007,0.0,5.0,3
1,180,0.018057924814635303,0.0,5.0,2
1,181,0.3916867749783544,0.0,5.0,2
1,182,0.773920627069797,0.0,5.0,2
1,183,0.0028016316047027585,0.0,5.0,2
1,184,0.004553235900606062,0.0,5.0,2
1,185,0.76135402460144,0.0,5.0,2
1,186,0.010831857539866869,0.0,5.0,2
1,187,0.7644896161585956,0.0,5.0,2
1,188,0.0038388780312811777,0.0,5.0,2
1,189,0.009428716981503969,0.0,5.0,2
1,190,0.009288715835616985,0.0,5.0,2
1,191,0.2558585981664226,0.0,5.0,2
1,192,0.37505644599476784,0.0,5.0,2
1,193,0.25614386839817876,0.0,5.0,2
1,194,0.012168890475282829,0.0,5.0,2
1,195,0.011629313308911957,0.0,5.0,2
1,196,0.25421504995124544,0.0,5.0,2
1,197,0.003999130951569519,0.0,5.0,2
1,198,0.3741395456925789,0.0,5.0,2
1,199,0.00486310650426909,0.0,5.0,2
1,200,0.004161110106840497,0.0,5.0,2
1,201,0.3710405080876593,0.0,5.0,2
1,202,0.011526255215200995,0.0,5.0,2
1,203,0.01212475432978633,0.0,5.0,2
1,204,0.037276732478613954,0.0,5.0,2
1,205,0.7412359739188287,0.0,5.0,2
1,206,0.10435065931228209,0.0,5.0,2
1,207,0.2710291919167161,0.0,5.0,2
1,208,0.4886739610048538,0.0,10.0,2
1,209,0.24992692658105853,0.0,10.0,2
1,210,0.27493577675767245,0.0,10.0,2
1,211,0.26435913038732983,0.0,10.0,2
1,212,0.15405687740549856,0.0,10.0,2
1,213,0.38299300950443754,0.0,10.0,2
1,214,0.3970453645183907,0.0,10.0,2
1,215,0.8291314592437216,5.0,10.0,2
1,216,0.016370560880278,0.0,10.0,2
1,217,0.10159478367577197,0.0,10.0,2
1,218,0.028199889779415607,0.0,10.0,2
1,219,0.017086187805076865,0.0,10.0,2
1,220,0.009703304995008486,0.0,10.0,2
1,221,0.33160313991782614,0.0,10.0,2
1,222,0.15173385170849643,0.0,10.0,2
1,223,0.37199220512340264,0.0,10.0,2
1,224,0.29549362414158287,0.0,10.0,2
1,225,0.043929283572943484,0.0,20.0,2
1,226,0.0175905985900759,0.0,20.0,2
1,227,0.046363424697964915,0.0,20.0,2
1,228,0.4033488442668446,0.0,20.0,2
1,229,0.005275646548636153,0.0,20.0,2
1,230,1.2819253327360098,0.0,20.0,2
1,231,0.006355782171229989,0.0,20.0,2
1,232,0.00946499673067569,0.0,20.0,2
1,233,0.49575475526553836,0.0,20.0,2
1,234,0.010310971950388262,0.0,20.0,2
