game,iteration,loss,reward,cumulative_reward,done,lives_left
1,32,0.0,0.0,0.0,3
1,33,0.0,0.0,0.0,3
1,34,0.0,0.0,0.0,3
1,35,0.0,0.0,0.0,3
1,36,0.0,0.0,0.0,3
1,37,0.0,0.0,0.0,3
1,38,0.0,0.0,0.0,3
1,39,0.0,0.0,0.0,3
1,40,0.0,0.0,0.0,3
1,41,0.0,0.0,0.0,3
1,42,0.0,0.0,0.0,3
1,43,0.0,0.0,0.0,3
1,44,0.0,0.0,0.0,3
1,45,0.0,0.0,0.0,3
1,46,0.0,0.0,0.0,3
1,47,0.0,0.0,0.0,3
1,48,0.0,0.0,0.0,3
1,49,0.0,0.0,0.0,3
1,50,0.0,0.0,0.0,3
1,51,0.0,0.0,0.0,3
1,52,0.0,0.0,0.0,3
1,53,0.0,0.0,0.0,3
1,54,0.0,0.0,0.0,3
1,55,0.0,0.0,0.0,3
1,56,0.0,0.0,0.0,3
1,57,0.0,0.0,0.0,3
1,58,0.0,0.0,0.0,3
1,59,0.0,0.0,0.0,3
1,60,0.0,0.0,0.0,3
1,61,0.0,0.0,0.0,3
1,62,0.0,0.0,0.0,3
1,63,0.0,0.0,0.0,3
1,64,0.0,0.0,0.0,3
1,65,0.0,0.0,0.0,3
1,66,0.0,0.0,0.0,3
1,67,0.0,0.0,0.0,3
1,68,0.0,0.0,0.0,3
1,69,0.0,0.0,0.0,3
1,70,0.0,0.0,0.0,3
1,71,0.0,0.0,0.0,3
1,72,0.0,0.0,0.0,3
1,73,0.0,0.0,0.0,3
1,74,0.0,0.0,0.0,3
1,75,0.0,0.0,0.0,3
1,76,0.0,0.0,0.0,3
1,77,0.0,0.0,0.0,3
1,78,0.0,0.0,0.0,3
1,79,0.0,0.0,0.0,3
1,80,0.0,0.0,0.0,3
1,81,0.0,0.0,0.0,3
1,82,0.0,0.0,0.0,3
1,83,0.0,0.0,0.0,3
1,84,0.0,0.0,0.0,3
1,85,0.0,0.0,0.0,3
1,86,0.0,0.0,0.0,3
1,87,0.0,0.0,0.0,3
1,88,0.0,0.0,0.0,3
1,89,0.0,0.0,0.0,3
1,90,0.0,0.0,0.0,3
1,91,0.0,0.0,0.0,3
1,92,0.0,0.0,0.0,3
1,93,0.0,0.0,0.0,3
1,94,0.0,0.0,0.0,3
1,95,0.0,0.0,0.0,3
1,96,0.0,0.0,0.0,3
1,97,0.0,0.0,0.0,3
1,98,0.0,0.0,0.0,3
1,99,0.0,0.0,0.0,3
1,100,0.0,0.0,0.0,3
1,101,0.0,0.0,0.0,3
1,102,0.0,0.0,0.0,3
1,103,0.0,0.0,0.0,3
1,104,0.0,0.0,0.0,3
1,105,0.0,0.0,0.0,3
1,106,0.0,0.0,0.0,3
1,107,0.0,0.0,0.0,3
1,108,0.0,0.0,0.0,3
1,109,0.0,0.0,0.0,3
1,110,0.0,0.0,0.0,3
1,111,0.0,0.0,0.0,3
1,112,0.0,0.0,0.0,3
1,113,0.0,0.0,0.0,3
1,114,0.0,0.0,0.0,3
1,115,0.0,0.0,0.0,3
1,116,0.0,0.0,0.0,3
1,117,0.0,0.0,0.0,3
1,118,0.0,0.0,0.0,3
1,119,0.0,0.0,0.0,3
1,120,0.0,0.0,0.0,3
1,121,0.0,0.0,0.0,3
1,122,0.0,0.0,0.0,3
1,123,0.0,0.0,0.0,3
1,124,0.0,0.0,0.0,3
1,125,0.0,0.0,0.0,3
1,126,0.0,0.0,0.0,3
1,127,0.0,0.0,0.0,3
1,128,0.0,0.0,0.0,3
1,129,0.0,0.0,0.0,3
1,130,0.0,0.0,0.0,3
1,131,0.0,0.0,0.0,3
1,132,0.0,0.0,0.0,3
1,133,0.0,0.0,0.0,3
1,134,0.0,0.0,0.0,3
1,135,0.0,0.0,0.0,3
1,136,0.0,0.0,0.0,3
1,137,0.0,0.0,0.0,3
1,138,0.0,0.0,0.0,3
1,139,0.0,0.0,0.0,3
1,140,0.0,0.0,0.0,3
1,141,0.0,0.0,0.0,3
1,142,0.0,0.0,0.0,3
1,143,0.0,0.0,0.0,3
1,144,0.0,0.0,0.0,3
1,145,0.0,0.0,0.0,3
1,146,0.0,0.0,0.0,3
1,147,0.0,0.0,0.0,3
1,148,0.0,0.0,0.0,3
1,149,0.0,0.0,0.0,3
1,150,0.0,0.0,0.0,3
1,151,0.0,0.0,0.0,3
1,152,0.0,0.0,0.0,2
1,153,0.0,0.0,0.0,2
1,154,0.0,0.0,0.0,2
1,155,0.0,0.0,0.0,2
1,156,0.0,0.0,0.0,2
1,157,0.0,0.0,0.0,2
1,158,0.0,0.0,0.0,2
1,159,0.0,0.0,0.0,2
1,160,0.0,0.0,0.0,2
1,161,0.0,0.0,0.0,2
1,162,0.0,0.0,0.0,2
1,163,0.0,0.0,0.0,2
1,164,0.0,0.0,0.0,2
1,165,0.0,0.0,0.0,2
1,166,0.0,0.0,0.0,2
1,167,0.0,0.0,0.0,2
1,168,0.0,0.0,0.0,2
1,169,0.0,0.0,0.0,2
1,170,0.0,0.0,0.0,2
1,171,0.0,0.0,0.0,2
1,172,0.0,0.0,0.0,2
1,173,0.0,0.0,0.0,2
1,174,0.0,0.0,0.0,2
1,175,0.0,0.0,0.0,2
1,176,0.0,0.0,0.0,2
1,177,0.0,0.0,0.0,2
1,178,0.0,0.0,0.0,2
1,179,0.0,0.0,0.0,2
1,180,0.0,0.0,0.0,2
1,181,0.0,0.0,0.0,2
1,182,0.0,0.0,0.0,2
1,183,0.0,0.0,0.0,2
1,184,0.0,0.0,0.0,2
1,185,0.0,0.0,0.0,2
1,186,0.0,0.0,0.0,2
1,187,0.0,0.0,0.0,2
1,188,0.0,0.0,0.0,2
1,189,0.0,0.0,0.0,2
1,190,0.0,0.0,0.0,2
1,191,0.0,0.0,0.0,2
1,192,0.0,0.0,0.0,2
1,193,0.0,0.0,0.0,2
1,194,0.0,0.0,0.0,2
1,195,0.0,0.0,0.0,2
1,196,0.0,0.0,0.0,2
1,197,0.0,0.0,0.0,2
1,198,0.0,0.0,0.0,2
1,199,0.0,0.0,0.0,2
1,200,0.0,0.0,0.0,2
1,201,0.0,0.0,0.0,2
1,202,0.0,0.0,0.0,2
1,203,0.0,0.0,0.0,2
1,204,0.0,0.0,0.0,2
1,205,0.0,0.0,0.0,2
1,206,0.0,0.0,0.0,2
1,207,0.0,0.0,0.0,2
1,208,0.0,0.0,0.0,2
1,209,0.0,0.0,0.0,2
1,210,0.0,0.0,0.0,2
1,211,0.0,0.0,0.0,2
1,212,0.0,0.0,0.0,2
1,213,0.0,0.0,0.0,2
1,214,0.0,0.0,0.0,2
1,215,0.0,0.0,0.0,2
1,216,0.0,0.0,0.0,2
1,217,0.0,0.0,0.0,2
1,218,0.0,0.0,0.0,2
1,219,0.0,0.0,0.0,2
1,220,0.0,0.0,0.0,2
1,221,0.0,0.0,0.0,2
1,222,0.0,0.0,0.0,2
1,223,0.0,0.0,0.0,2
1,224,0.0,0.0,0.0,2
1,225,0.0,0.0,0.0,2
1,226,0.0,0.0,0.0,2
1,227,0.0,0.0,0.0,2
1,228,0.0,0.0,0.0,2
1,229,0.0,0.0,5.0,2
1,230,0.0,0.0,5.0,2
1,231,0.0,0.0,5.0,2
1,232,0.0,0.0,5.0,2
1,233,0.0,0.0,5.0,2
1,234,0.0,0.0,5.0,2
1,235,0.0,0.0,5.0,2
1,236,0.0,0.0,5.0,2
1,237,0.0,0.0,5.0,2
1,238,0.0,0.0,5.0,2
1,239,0.78125,0.0,5.0,2
1,240,0.0,0.0,5.0,2
1,241,0.0,0.0,5.0,2
1,242,0.0,0.0,5.0,2
1,243,0.0,0.0,5.0,2
1,244,0.0,0.0,5.0,2
1,245,0.0,0.0,5.0,2
1,246,0.0,0.0,5.0,2
1,247,0.0,0.0,5.0,2
1,248,0.0,0.0,5.0,2
1,249,0.0,0.0,5.0,2
1,250,0.0,0.0,5.0,2
1,251,0.0,0.0,5.0,2
1,252,0.0,0.0,5.0,2
1,253,0.0,0.0,5.0,2
1,254,0.78125,0.0,5.0,2
1,255,0.0,0.0,5.0,2
1,256,0.0,0.0,5.0,2
1,257,0.0,0.0,5.0,2
1,258,0.0,0.0,5.0,2
1,259,0.0,0.0,5.0,2
1,260,0.78125,0.0,5.0,2
1,261,0.0,0.0,5.0,2
1,262,0.0,0.0,5.0,2
1,263,0.0,0.0,5.0,2
1,264,0.0,0.0,5.0,2
1,265,0.0,0.0,5.0,2
1,266,0.0,0.0,5.0,2
1,267,0.0,0.0,5.0,2
1,268,0.0,0.0,5.0,2
1,269,0.0,0.0,5.0,2
1,270,0.0,0.0,5.0,2
1,271,0.0,0.0,5.0,2
1,272,0.0,0.0,5.0,2
1,273,0.0,0.0,5.0,2
1,274,0.0,0.0,5.0,2
1,275,0.78125,0.0,5.0,2
1,276,0.0,0.0,5.0,2
1,277,0.0,0.0,5.0,2
1,278,0.0,0.0,5.0,2
1,279,0.0,0.0,5.0,1
1,280,0.0,0.0,5.0,1
1,281,0.0,0.0,5.0,1
1,282,0.0,0.0,5.0,1
1,283,0.0,0.0,5.0,1
1,284,0.0,0.0,5.0,1
1,285,0.0,0.0,5.0,1
1,286,0.0,0.0,5.0,1
1,287,0.0,0.0,5.0,1
1,288,0.0,0.0,5.0,1
1,289,0.0,0.0,5.0,1
1,290,0.0,0.0,5.0,1
1,291,0.78125,5.0,5.0,1
1,292,0.78125,0.0,5.0,1
1,293,0.0,0.0,5.0,1
1,294,0.0,0.0,5.0,1
1,295,0.0,0.0,5.0,1
1,296,0.0,0.0,5.0,1
1,297,0.78125,0.0,5.0,1
1,298,0.0,0.0,5.0,1
1,299,0.0,0.0,5.0,1
1,300,0.0,0.0,5.0,1
1,301,0.0,0.0,5.0,1
1,302,0.0,0.0,5.0,1
1,303,0.0,0.0,5.0,1
1,304,0.0,0.0,5.0,1
1,305,0.0,0.0,5.0,1
1,306,0.0,0.0,10.0,1
1,307,0.0,0.0,10.0,1
1,308,0.78125,0.0,10.0,1
1,309,0.0,0.0,10.0,1
1,310,0.0,0.0,10.0,1
1,311,0.78125,0.0,10.0,1
1,312,0.0,0.0,10.0,1
1,313,0.78125,0.0,10.0,1
1,314,0.0,0.0,10.0,1
1,315,0.0,0.0,10.0,1
1,316,0.0,0.0,10.0,1
1,317,0.0,0.0,10.0,1
1,318,0.0,0.0,20.0,1
1,319,0.0,0.0,20.0,1
1,320,0.0,0.0,20.0,1
1,321,3.90625,0.0,20.0,1
1,322,0.0,0.0,20.0,1
1,323,0.0,0.0,20.0,1
1,324,0.0,0.0,20.0,1
1,325,0.0,0.0,20.0,1
1,326,0.78125,0.0,20.0,1
1,327,3.125,0.0,20.0,1
1,328,0.0,0.0,20.0,1
1,329,0.0,0.0,20.0,1
1,330,0.0,0.0,20.0,1
1,331,0.0,0.0,20.0,1
1,332,0.78125,0.0,35.0,1
1,333,0.0,0.0,35.0,1
1,334,0.0,0.0,35.0,1
1,335,0.78125,0.0,35.0,1
1,336,0.0,0.0,35.0,1
1,337,0.0,0.0,35.0,1
1,338,0.0,0.0,35.0,1
1,339,0.0,0.0,35.0,1
1,340,0.0,0.0,35.0,1
1,341,0.78125,0.0,35.0,1
1,342,0.0,0.0,35.0,1
1,343,0.0,0.0,35.0,1
1,344,3.125,0.0,35.0,1
1,345,0.78125,0.0,35.0,1
1,346,0.0,0.0,35.0,1
1,347,0.0,0.0,35.0,1
1,348,7.03125,0.0,35.0,1
1,349,3.125,0.0,35.0,1
1,350,0.78125,0.0,35.0,1
1,351,0.0,0.0,35.0,1
1,352,3.125,0.0,35.0,1
1,353,0.78125,0.0,35.0,1
1,354,0.78125,0.0,35.0,1
1,355,0.78125,0.0,35.0,1
1,356,0.0,0.0,35.0,1
1,357,0.78125,0.0,35.0,1
1,358,3.125,0.0,35.0,1
1,359,0.78125,0.0,35.0,1
1,360,0.0,0.0,35.0,1
1,361,0.0,0.0,35.0,1
1,362,0.0,0.0,35.0,1
1,363,0.0,0.0,35.0,1
1,364,0.78125,0.0,35.0,1
1,365,0.0,0.0,35.0,1
1,366,0.0,0.0,35.0,1
1,367,0.0,0.0,35.0,1
1,368,0.0,0.0,35.0,1
1,369,0.0,0.0,35.0,1
1,370,0.78125,0.0,35.0,1
1,371,0.0,0.0,35.0,1
1,372,0.78125,0.0,35.0,1
1,373,0.0,0.0,35.0,1
1,374,3.125,0.0,35.0,1
1,375,0.0,0.0,35.0,1
1,376,7.03125,0.0,35.0,1
1,377,0.0,0.0,35.0,1
1,378,0.0,0.0,35.0,1
1,379,0.0,0.0,35.0,1
1,380,0.0,0.0,45.0,1
1,381,0.78125,0.0,45.0,1
1,382,3.125,0.0,45.0,1
1,383,0.0,0.0,45.0,1
1,384,0.0,0.0,45.0,1
1,385,7.8125,0.0,45.0,1
1,386,0.0,0.0,45.0,1
1,387,0.0,0.0,45.0,1
1,388,0.0,0.0,45.0,1
1,389,0.0,0.0,45.0,1
1,390,0.0,0.0,45.0,1
1,391,0.0,0.0,45.0,1
1,392,0.0,0.0,45.0,1
1,393,3.125,0.0,45.0,1
1,394,7.03125,0.0,45.0,1
1,395,0.0,0.0,45.0,1
1,396,0.0,0.0,45.0,1
1,397,0.0,0.0,60.0,1
1,398,3.125,0.0,60.0,1
1,399,7.03125,0.0,60.0,1
1,400,0.0,0.0,60.0,1
1,401,0.0,0.0,60.0,1
1,402,3.125,0.0,60.0,1
1,403,3.125,0.0,60.0,1
1,404,0.78125,0.0,60.0,1
1,405,0.78125,0.0,60.0,1
1,406,3.125,0.0,60.0,1
1,407,0.0,0.0,60.0,1
1,408,0.78125,0.0,60.0,1
1,409,0.0,0.0,60.0,1
1,410,0.0,0.0,60.0,1
1,411,0.0,0.0,60.0,1
1,412,0.0,0.0,60.0,1
1,413,0.78125,0.0,60.0,1
1,414,0.78125,0.0,60.0,1
1,415,6.25,0.0,60.0,1
1,416,7.03125,0.0,60.0,1
1,417,0.0,0.0,60.0,1
1,418,0.0,0.0,60.0,1
1,419,0.0,0.0,60.0,1
1,420,10.15625,0.0,60.0,1
1,421,10.15625,0.0,60.0,1
1,422,0.0,0.0,60.0,1
1,423,3.125,0.0,60.0,1
1,424,0.0,0.0,60.0,1
1,425,0.0,0.0,60.0,1
1,426,0.0,0.0,60.0,1
1,427,0.0,0.0,60.0,1
1,428,7.8125,0.0,60.0,1
1,429,3.90625,0.0,60.0,1
1,430,0.0,0.0,60.0,1
1,431,0.78125,0.0,60.0,1
1,432,0.0,0.0,60.0,1
1,433,0.78125,0.0,60.0,1
1,434,0.0,0.0,60.0,1
1,435,0.0,0.0,60.0,1
1,436,0.0,0.0,60.0,1
1,437,7.8125,0.0,60.0,1
1,438,0.0,0.0,60.0,1
1,439,0.78125,0.0,60.0,1
1,440,0.0,0.0,60.0,1
1,441,0.0,0.0,60.0,1
1,442,0.0,0.0,60.0,1
1,443,0.0,0.0,60.0,1
1,444,0.0,0.0,60.0,1
1,445,0.0,0.0,60.0,1
1,446,0.0,0.0,60.0,1
1,447,0.0,0.0,60.0,1
1,448,0.0,0.0,60.0,1
1,449,6.25,0.0,60.0,1
1,450,0.0,0.0,60.0,1
1,451,3.125,0.0,60.0,1
1,452,3.125,0.0,60.0,1
1,453,0.0,0.0,60.0,1
1,454,3.125,0.0,60.0,1
1,455,3.125,0.0,60.0,1
1,456,0.0,0.0,60.0,1
1,457,0.0,0.0,60.0,1
1,458,0.0,0.0,60.0,1
1,459,0.0,0.0,60.0,1
1,460,7.03125,0.0,60.0,1
1,461,3.125,0.0,60.0,1
1,462,0.0,0.0,60.0,1
1,463,3.125,0.0,60.0,1
1,464,0.0,0.0,60.0,1
1,465,0.78125,0.0,60.0,1
1,466,0.0,0.0,60.0,1
1,467,0.0,0.0,60.0,1
1,468,0.0,0.0,60.0,1
1,469,0.0,0.0,60.0,1
1,470,3.125,0.0,60.0,1
1,471,3.125,0.0,60.0,1
1,472,7.03125,0.0,60.0,1
1,473,0.0,0.0,60.0,1
1,474,10.15625,0.0,60.0,1
1,475,0.0,0.0,60.0,1
1,476,0.78125,0.0,60.0,1
1,477,0.0,0.0,60.0,1
1,478,0.0,0.0,60.0,1
1,479,3.125,0.0,60.0,1
1,480,0.78125,0.0,60.0,1
1,481,3.90625,0.0,60.0,1
1,482,0.0,0.0,60.0,1
1,483,0.0,0.0,60.0,1
1,484,0.0,0.0,60.0,1
1,485,0.0,0.0,60.0,1
1,486,0.78125,0.0,60.0,1
1,487,0.78125,0.0,60.0,1
1,488,0.0,0.0,60.0,0
2,489,3.125,0.0,0.0,3
2,490,0.0,0.0,0.0,3
2,491,0.0,0.0,0.0,3
2,492,3.125,0.0,0.0,3
2,493,3.125,0.0,0.0,3
2,494,0.78125,0.0,0.0,3
2,495,0.0,0.0,0.0,3
2,496,0.78125,0.0,0.0,3
2,497,0.78125,0.0,0.0,3
2,498,0.0,0.0,0.0,3
2,499,0.0,0.0,0.0,3
