game,iteration,loss,reward,cumulative_reward,done,lives_left
1,90,0.023073956063141426,0.0,0.0,False,3
1,91,0.023336693545834373,0.0,0.0,False,3
1,92,0.023619716405126417,0.0,0.0,False,3
1,93,0.02358751253140338,0.0,0.0,False,3
1,94,0.021391200855384023,0.0,0.0,False,3
1,95,0.02236261958798687,0.0,0.0,False,3
1,96,0.021541855525387524,0.0,0.0,False,3
1,97,0.02146540333635806,0.0,0.0,False,3
1,98,0.021481212189790145,0.0,0.0,False,3
1,99,0.020876162604167827,0.0,0.0,False,3
1,100,0.022470435112765624,0.0,0.0,False,3
1,101,0.0213987992481055,0.0,0.0,False,3
1,102,0.020205534429456905,0.0,0.0,False,3
1,103,0.020019527770165448,0.0,0.0,False,3
1,104,0.020867390619183846,0.0,0.0,False,3
1,105,0.02014137772464598,0.0,0.0,False,3
1,106,0.021515230824694666,0.0,0.0,False,3
1,107,0.01829793139742295,0.0,0.0,False,3
1,108,0.020113767458182632,0.0,0.0,False,3
1,109,0.019696858064537755,0.0,0.0,False,3
1,110,0.019932080138777373,0.0,0.0,False,3
1,111,0.019919013241584047,0.0,0.0,False,3
1,112,0.018609756894794917,0.0,0.0,False,3
1,113,0.021447449565343103,0.0,0.0,False,3
1,114,0.018883778527625194,0.0,0.0,False,3
1,115,0.019295863847192753,0.0,0.0,False,3
1,116,0.017796575599481564,0.0,0.0,False,3
1,117,0.01743283421282204,0.0,0.0,False,3
1,118,0.017944842038468554,0.0,0.0,False,3
1,119,0.01691538345036184,0.0,0.0,False,3
1,120,0.01773183838057232,0.0,0.0,False,3
1,121,0.01661000555624131,0.0,0.0,False,3
1,122,0.016586995103825053,0.0,0.0,False,3
1,123,0.01612140495595635,0.0,0.0,False,3
1,124,0.016669540939724115,0.0,0.0,False,3
1,125,0.015993289102978203,0.0,0.0,False,3
1,126,0.016813009334391043,0.0,0.0,False,3
1,127,0.017033576230767816,0.0,0.0,False,3
1,128,0.016610719309072732,0.0,0.0,False,3
1,129,0.7826899320051153,0.0,5.0,False,3
1,130,0.7810231912313507,0.0,5.0,False,3
1,131,0.779380094917211,0.0,5.0,False,3
1,132,0.7786950567499877,0.0,5.0,False,3
1,133,0.7773536622955314,0.0,5.0,False,3
1,134,0.7758169022061222,0.0,5.0,False,3
1,135,0.7737189657640012,0.0,5.0,False,3
1,136,0.7712129125582489,0.0,5.0,False,3
1,137,0.7690796311668086,0.0,5.0,False,3
1,138,0.7663378223361142,0.0,5.0,False,3
1,139,0.7631036341970004,0.0,5.0,False,3
1,140,3.8356010451118947,0.0,15.0,False,3
1,141,3.8257645055440617,0.0,15.0,False,3
1,142,3.815157126908314,0.0,15.0,False,3
1,143,3.804039689185018,0.0,15.0,False,3
1,144,3.7969166253365487,0.0,15.0,False,3
1,145,3.8006296716829877,5.0,15.0,False,3
1,146,3.812605408113365,0.0,15.0,False,3
1,147,3.8271994383865953,0.0,15.0,False,3
1,148,3.8443713232654146,0.0,15.0,False,3
1,149,3.862521904576518,0.0,15.0,False,3
1,150,3.8942210803276116,0.0,15.0,False,3
1,151,3.9348129035417347,0.0,15.0,False,3
1,152,3.960964459908707,0.0,15.0,False,3
1,153,4.016750724521888,5.0,15.0,False,3
1,154,4.062231505372113,0.0,15.0,False,3
1,155,4.118579225940447,0.0,15.0,False,3
1,156,4.221030405879454,0.0,15.0,False,3
1,157,4.273898986557708,0.0,15.0,False,3
1,158,11.55443604024268,0.0,30.0,False,3
1,159,11.776239238384475,0.0,30.0,False,3
1,160,12.032189558550355,0.0,30.0,False,3
1,161,12.350885523160082,5.0,30.0,False,3
1,162,12.805885350125399,0.0,30.0,False,3
1,163,13.282203099783706,0.0,30.0,False,3
1,164,13.937421782441257,0.0,30.0,False,3
1,165,14.646671308920086,0.0,30.0,False,3
1,166,15.34201991867584,0.0,30.0,False,3
1,167,15.765006473854266,0.0,30.0,False,3
1,168,15.51426019794029,0.0,30.0,False,3
1,169,13.7889321441111,0.0,30.0,False,3
1,170,11.073331951259107,0.0,30.0,False,3
1,171,11.87794735098147,0.0,30.0,False,3
1,172,269.37204177813413,0.0,30.0,False,3
1,173,55.89561485506533,0.0,30.0,False,3
1,174,181.74251170887817,0.0,30.0,False,3
1,175,1799.4036108480348,0.0,30.0,False,3
1,176,4441964.563955196,0.0,30.0,False,3
1,177,10.9375,0.0,30.0,False,3
1,178,10.9375,5.0,30.0,False,3
1,179,10.9375,0.0,30.0,False,3
1,180,10.9375,0.0,30.0,False,3
1,181,10.9375,0.0,30.0,False,3
1,182,10.9375,0.0,30.0,False,3
1,183,10.9375,0.0,30.0,False,3
1,184,10.9375,0.0,30.0,False,3
1,185,10.9375,0.0,30.0,False,3
1,186,10.9375,0.0,30.0,False,3
1,187,10.9375,0.0,30.0,False,3
1,188,10.9375,0.0,30.0,False,3
1,189,10.9375,0.0,30.0,False,3
1,190,10.9375,0.0,30.0,False,3
1,191,10.9375,0.0,30.0,False,3
1,192,10.9375,0.0,30.0,False,3
1,193,10.9375,0.0,30.0,False,3
1,194,10.9375,0.0,30.0,False,3
1,195,10.9375,0.0,30.0,False,3
1,196,10.9375,0.0,30.0,False,3
1,197,10.9375,0.0,30.0,False,3
1,198,10.9375,0.0,30.0,False,3
1,199,10.9375,0.0,30.0,False,3
1,200,10.9375,0.0,30.0,False,3
1,201,10.9375,0.0,30.0,False,3
1,202,10.9375,0.0,30.0,False,3
1,203,10.9375,0.0,30.0,False,3
1,204,10.9375,0.0,30.0,False,3
1,205,10.9375,0.0,30.0,False,3
1,206,10.9375,0.0,30.0,False,3
1,207,23.4375,0.0,50.0,False,3
1,208,23.4375,0.0,50.0,False,3
1,209,23.4375,0.0,50.0,False,3
1,210,23.4375,0.0,50.0,False,3
1,211,23.4375,0.0,50.0,False,3
1,212,23.4375,0.0,50.0,False,3
1,213,23.4375,0.0,50.0,False,3
1,214,23.4375,0.0,50.0,False,3
1,215,23.4375,0.0,50.0,False,3
1,216,23.4375,15.0,50.0,False,3
1,217,23.4375,0.0,50.0,False,3
1,218,23.4375,0.0,50.0,False,3
1,219,23.4375,0.0,50.0,False,3
1,220,23.4375,0.0,50.0,False,3
1,221,23.4375,0.0,50.0,False,3
1,222,23.4375,0.0,50.0,False,3
1,223,23.4375,0.0,50.0,False,3
1,224,23.4375,0.0,50.0,False,3
1,225,23.4375,0.0,50.0,False,3
1,226,23.4375,0.0,50.0,False,3
1,227,23.4375,0.0,50.0,False,3
1,228,23.4375,0.0,50.0,False,3
1,229,23.4375,0.0,50.0,False,3
1,230,23.4375,0.0,50.0,False,3
1,231,23.4375,0.0,50.0,False,3
1,232,23.4375,0.0,50.0,False,3
1,233,23.4375,0.0,50.0,False,3
1,234,23.4375,0.0,50.0,False,3
1,235,23.4375,0.0,50.0,False,3
1,236,23.4375,0.0,50.0,False,3
1,237,23.4375,0.0,50.0,False,3
1,238,23.4375,0.0,50.0,False,3
1,239,23.4375,0.0,50.0,False,3
1,240,23.4375,0.0,50.0,False,3
1,241,23.4375,0.0,50.0,False,3
1,242,23.4375,0.0,50.0,False,3
1,243,23.4375,0.0,50.0,False,3
1,244,23.4375,20.0,50.0,False,3
1,245,23.4375,0.0,50.0,False,3
1,246,23.4375,0.0,50.0,False,3
1,247,23.4375,0.0,50.0,False,3
1,248,23.4375,0.0,50.0,False,3
1,249,23.4375,0.0,50.0,False,3
1,250,23.4375,0.0,50.0,False,3
1,251,23.4375,0.0,50.0,False,3
1,252,23.4375,0.0,50.0,False,2
1,253,23.4375,0.0,50.0,False,2
1,254,23.4375,0.0,50.0,False,2
1,255,23.4375,0.0,50.0,False,2
1,256,23.4375,0.0,50.0,False,2
1,257,23.4375,0.0,50.0,False,2
1,258,23.4375,0.0,50.0,False,2
1,259,23.4375,0.0,50.0,False,2
1,260,23.4375,0.0,50.0,False,2
1,261,23.4375,0.0,50.0,False,2
1,262,23.4375,0.0,50.0,False,2
1,263,23.4375,0.0,50.0,False,2
1,264,23.4375,15.0,50.0,False,2
1,265,23.4375,0.0,50.0,False,2
1,266,23.4375,5.0,50.0,False,2
1,267,23.4375,0.0,50.0,False,2
1,268,23.4375,0.0,50.0,False,2
1,269,23.4375,0.0,50.0,False,2
1,270,23.4375,0.0,50.0,False,2
1,271,23.4375,5.0,50.0,False,2
1,272,23.4375,0.0,50.0,False,2
1,273,23.4375,0.0,50.0,False,2
1,274,23.4375,0.0,50.0,False,2
1,275,23.4375,0.0,50.0,False,2
1,276,23.4375,0.0,50.0,False,2
1,277,23.4375,0.0,50.0,False,2
1,278,23.4375,0.0,50.0,False,2
1,279,23.4375,0.0,50.0,False,2
1,280,23.4375,0.0,50.0,False,2
1,281,23.4375,0.0,50.0,False,2
1,282,23.4375,0.0,50.0,False,2
1,283,23.4375,0.0,50.0,False,2
1,284,23.4375,0.0,50.0,False,2
1,285,23.4375,5.0,50.0,False,2
1,286,23.4375,0.0,50.0,False,2
1,287,23.4375,0.0,50.0,False,2
1,288,23.4375,0.0,50.0,False,2
1,289,23.4375,0.0,50.0,False,2
1,290,23.4375,0.0,50.0,False,2
1,291,23.4375,0.0,50.0,False,2
1,292,23.4375,0.0,50.0,False,2
1,293,23.4375,0.0,50.0,False,2
1,294,23.4375,0.0,50.0,False,2
1,295,23.4375,15.0,50.0,False,2
1,296,23.4375,5.0,50.0,False,2
1,297,23.4375,0.0,50.0,False,2
1,298,23.4375,10.0,50.0,False,2
1,299,23.4375,0.0,50.0,False,2
1,300,23.4375,0.0,50.0,False,2
1,301,23.4375,10.0,50.0,False,2
1,302,23.4375,0.0,50.0,False,2
1,303,23.4375,0.0,50.0,False,2
1,304,23.4375,15.0,50.0,False,2
1,305,23.4375,0.0,50.0,False,2
1,306,23.4375,0.0,50.0,False,2
1,307,23.4375,15.0,50.0,False,2
1,308,23.4375,0.0,50.0,False,2
1,309,23.4375,0.0,50.0,False,2
1,310,23.4375,0.0,50.0,False,2
1,311,23.4375,10.0,50.0,False,2
1,312,23.4375,0.0,50.0,False,2
1,313,23.4375,0.0,50.0,False,2
1,314,23.4375,0.0,50.0,False,2
1,315,23.4375,0.0,50.0,False,2
1,316,23.4375,0.0,50.0,False,2
1,317,23.4375,20.0,50.0,False,2
1,318,23.4375,5.0,50.0,False,2
1,319,23.4375,0.0,50.0,False,2
1,320,23.4375,0.0,50.0,False,2
1,321,23.4375,0.0,50.0,False,2
1,322,23.4375,0.0,50.0,False,2
1,323,23.4375,0.0,50.0,False,2
1,324,23.4375,0.0,50.0,False,2
1,325,23.4375,0.0,50.0,False,2
1,326,23.4375,0.0,50.0,False,2
1,327,23.4375,0.0,50.0,False,2
1,328,23.4375,0.0,50.0,False,2
1,329,23.4375,0.0,50.0,False,2
1,330,23.4375,5.0,50.0,False,2
1,331,23.4375,0.0,50.0,False,2
1,332,23.4375,0.0,50.0,False,2
1,333,23.4375,0.0,50.0,False,2
1,334,23.4375,0.0,50.0,False,2
1,335,23.4375,0.0,50.0,False,2
1,336,23.4375,0.0,50.0,False,2
1,337,23.4375,0.0,50.0,False,2
1,338,23.4375,0.0,50.0,False,2
1,339,23.4375,0.0,50.0,False,2
1,340,23.4375,10.0,50.0,False,2
1,341,23.4375,0.0,50.0,False,2
1,342,23.4375,15.0,50.0,False,2
1,343,23.4375,0.0,50.0,False,2
1,344,23.4375,0.0,50.0,False,2
1,345,23.4375,0.0,50.0,False,2
1,346,23.4375,0.0,50.0,False,2
1,347,23.4375,0.0,50.0,False,2
1,348,23.4375,0.0,50.0,False,2
1,349,23.4375,0.0,50.0,False,2
1,350,23.4375,0.0,50.0,False,2
1,351,23.4375,0.0,50.0,False,2
1,352,23.4375,0.0,50.0,False,2
1,353,23.4375,0.0,50.0,False,2
1,354,23.4375,0.0,50.0,False,2
1,355,23.4375,0.0,50.0,False,2
1,356,23.4375,0.0,50.0,False,2
1,357,23.4375,0.0,50.0,False,2
1,358,23.4375,0.0,50.0,False,2
1,359,23.4375,0.0,50.0,False,2
1,360,23.4375,0.0,50.0,False,2
1,361,23.4375,0.0,50.0,False,2
1,362,23.4375,0.0,50.0,False,2
1,363,23.4375,0.0,50.0,False,2
1,364,23.4375,0.0,50.0,False,2
1,365,23.4375,0.0,50.0,False,2
1,366,23.4375,0.0,50.0,False,2
1,367,23.4375,0.0,50.0,False,2
1,368,23.4375,0.0,50.0,False,2
1,369,23.4375,0.0,50.0,False,2
1,370,23.4375,0.0,50.0,False,2
1,371,23.4375,15.0,50.0,False,2
1,372,23.4375,0.0,50.0,False,2
1,373,23.4375,0.0,50.0,False,2
1,374,23.4375,0.0,50.0,False,2
1,375,23.4375,0.0,50.0,False,2
1,376,23.4375,15.0,50.0,False,2
1,377,23.4375,0.0,50.0,False,2
1,378,23.4375,0.0,50.0,False,2
1,379,23.4375,5.0,50.0,False,2
1,380,23.4375,0.0,50.0,False,2
1,381,23.4375,0.0,50.0,False,2
1,382,23.4375,0.0,50.0,False,2
1,383,23.4375,0.0,50.0,False,2
1,384,23.4375,0.0,50.0,False,2
1,385,23.4375,0.0,50.0,False,2
1,386,23.4375,0.0,50.0,False,2
1,387,23.4375,0.0,50.0,False,2
1,388,23.4375,0.0,50.0,False,2
1,389,23.4375,0.0,50.0,False,2
1,390,23.4375,0.0,50.0,False,2
1,391,23.4375,0.0,50.0,False,2
1,392,23.4375,0.0,50.0,False,2
1,393,23.4375,0.0,50.0,False,2
1,394,23.4375,0.0,50.0,False,2
1,395,23.4375,0.0,50.0,False,2
1,396,23.4375,0.0,50.0,False,2
1,397,23.4375,0.0,50.0,False,2
1,398,23.4375,0.0,50.0,False,2
1,399,23.4375,0.0,50.0,False,2
1,400,23.4375,0.0,50.0,False,2
1,401,23.4375,0.0,50.0,False,2
1,402,23.4375,0.0,50.0,False,2
1,403,23.4375,0.0,50.0,False,2
1,404,23.4375,0.0,50.0,False,2
1,405,23.4375,10.0,50.0,False,2
1,406,23.4375,0.0,50.0,False,2
1,407,23.4375,0.0,50.0,False,2
1,408,23.4375,0.0,50.0,False,2
1,409,23.4375,0.0,50.0,False,2
1,410,23.4375,0.0,50.0,False,2
1,411,23.4375,0.0,50.0,False,2
1,412,23.4375,0.0,50.0,False,2
1,413,23.4375,0.0,50.0,False,2
1,414,23.4375,0.0,50.0,False,2
1,415,23.4375,0.0,50.0,False,2
1,416,23.4375,0.0,50.0,False,2
1,417,23.4375,0.0,50.0,False,2
1,418,23.4375,0.0,50.0,False,2
1,419,23.4375,0.0,50.0,False,2
1,420,23.4375,0.0,50.0,False,2
1,421,23.4375,0.0,50.0,False,2
1,422,23.4375,0.0,50.0,False,2
1,423,23.4375,0.0,50.0,False,2
1,424,23.4375,0.0,50.0,False,2
1,425,23.4375,0.0,50.0,False,2
1,426,23.4375,0.0,50.0,False,2
1,427,23.4375,0.0,50.0,False,2
1,428,23.4375,0.0,50.0,False,2
1,429,23.4375,0.0,50.0,False,2
1,430,23.4375,0.0,50.0,False,2
1,431,23.4375,0.0,50.0,False,2
1,432,23.4375,0.0,50.0,False,2
1,433,23.4375,0.0,50.0,False,2
1,434,23.4375,0.0,50.0,False,2
1,435,23.4375,0.0,50.0,False,2
1,436,23.4375,0.0,50.0,False,2
1,437,23.4375,20.0,50.0,False,2
1,438,23.4375,0.0,50.0,False,2
1,439,23.4375,0.0,50.0,False,2
1,440,23.4375,0.0,50.0,False,2
1,441,23.4375,0.0,50.0,False,2
1,442,23.4375,0.0,50.0,False,2
1,443,23.4375,0.0,50.0,False,2
1,444,23.4375,0.0,50.0,False,2
1,445,23.4375,0.0,50.0,False,2
1,446,23.4375,0.0,50.0,False,2
1,447,23.4375,0.0,50.0,False,2
1,448,23.4375,0.0,50.0,False,2
1,449,23.4375,15.0,50.0,False,2
1,450,23.4375,15.0,50.0,False,2
1,451,23.4375,0.0,50.0,False,2
1,452,23.4375,0.0,50.0,False,2
1,453,23.4375,0.0,50.0,False,2
1,454,23.4375,0.0,50.0,False,2
1,455,23.4375,0.0,50.0,False,2
1,456,23.4375,0.0,50.0,False,2
1,457,23.4375,0.0,50.0,False,2
1,458,23.4375,0.0,50.0,False,2
1,459,23.4375,0.0,50.0,False,2
1,460,23.4375,0.0,50.0,False,2
1,461,23.4375,0.0,50.0,False,2
1,462,23.4375,0.0,50.0,False,2
1,463,23.4375,0.0,50.0,False,2
1,464,23.4375,0.0,50.0,False,2
1,465,23.4375,20.0,50.0,False,2
1,466,23.4375,0.0,50.0,False,2
1,467,23.4375,0.0,50.0,False,2
1,468,23.4375,0.0,50.0,False,2
1,469,23.4375,0.0,50.0,False,2
1,470,23.4375,0.0,50.0,False,2
1,471,23.4375,0.0,50.0,False,2
1,472,23.4375,0.0,50.0,False,2
1,473,23.4375,0.0,50.0,False,2
1,474,23.4375,0.0,50.0,False,2
1,475,23.4375,0.0,50.0,False,2
1,476,23.4375,0.0,50.0,False,2
1,477,23.4375,15.0,50.0,False,2
1,478,23.4375,0.0,50.0,False,2
1,479,23.4375,0.0,50.0,False,2
1,480,23.4375,0.0,50.0,False,2
1,481,23.4375,0.0,50.0,False,2
1,482,23.4375,20.0,50.0,False,2
1,483,23.4375,0.0,50.0,False,2
1,484,23.4375,0.0,50.0,False,2
1,485,23.4375,0.0,50.0,False,2
1,486,23.4375,0.0,50.0,False,2
1,487,23.4375,0.0,50.0,False,2
1,488,23.4375,15.0,50.0,False,2
1,489,23.4375,0.0,50.0,False,2
1,490,23.4375,5.0,50.0,False,2
1,491,23.4375,15.0,50.0,False,2
1,492,23.4375,0.0,50.0,False,2
1,493,23.4375,0.0,50.0,False,2
1,494,23.4375,0.0,50.0,False,2
1,495,23.4375,0.0,50.0,False,2
1,496,23.4375,0.0,50.0,False,2
1,497,23.4375,0.0,50.0,False,2
1,498,23.4375,0.0,50.0,False,2
1,499,42.96875,0.0,75.0,False,2
1,500,42.96875,0.0,75.0,False,2
1,501,42.96875,15.0,75.0,False,2
1,502,42.96875,0.0,75.0,False,2
1,503,42.96875,0.0,75.0,False,2
1,504,42.96875,0.0,75.0,False,2
1,505,42.96875,0.0,75.0,False,2
1,506,42.96875,0.0,75.0,False,2
1,507,42.96875,0.0,75.0,False,2
1,508,42.96875,0.0,75.0,False,2
1,509,42.96875,0.0,75.0,False,2
1,510,42.96875,25.0,75.0,False,2
1,511,42.96875,0.0,75.0,False,2
1,512,42.96875,0.0,75.0,False,2
1,513,42.96875,0.0,75.0,False,2
1,514,42.96875,0.0,75.0,False,2
1,515,42.96875,0.0,75.0,False,2
1,516,42.96875,0.0,75.0,False,2
1,517,42.96875,0.0,75.0,False,2
1,518,42.96875,0.0,75.0,False,2
1,519,42.96875,25.0,75.0,False,2
1,520,42.96875,0.0,75.0,False,2
1,521,42.96875,0.0,75.0,False,2
1,522,42.96875,0.0,75.0,False,2
1,523,42.96875,0.0,75.0,False,2
1,524,42.96875,0.0,75.0,False,2
1,525,42.96875,0.0,75.0,False,2
1,526,42.96875,0.0,75.0,False,2
1,527,42.96875,10.0,75.0,False,2
1,528,42.96875,0.0,75.0,False,2
1,529,42.96875,0.0,75.0,False,2
1,530,42.96875,0.0,75.0,False,2
1,531,42.96875,5.0,75.0,False,2
1,532,42.96875,0.0,75.0,False,2
1,533,42.96875,0.0,75.0,False,2
1,534,42.96875,15.0,75.0,False,2
1,535,42.96875,0.0,75.0,False,2
1,536,42.96875,0.0,75.0,False,2
1,537,42.96875,0.0,75.0,False,2
1,538,42.96875,0.0,75.0,False,2
1,539,42.96875,0.0,75.0,False,2
1,540,42.96875,0.0,75.0,False,2
1,541,42.96875,0.0,75.0,False,2
1,542,42.96875,0.0,75.0,False,2
1,543,42.96875,0.0,75.0,False,2
1,544,42.96875,0.0,75.0,False,2
1,545,42.96875,0.0,75.0,False,2
1,546,42.96875,0.0,75.0,False,2
1,547,42.96875,0.0,75.0,False,2
1,548,42.96875,0.0,75.0,False,2
1,549,42.96875,0.0,75.0,False,2
1,550,42.96875,0.0,75.0,False,2
1,551,42.96875,0.0,75.0,False,2
1,552,42.96875,0.0,75.0,False,2
1,553,42.96875,0.0,75.0,False,2
1,554,42.96875,5.0,75.0,False,2
1,555,42.96875,0.0,75.0,False,2
1,556,42.96875,0.0,75.0,False,2
1,557,42.96875,10.0,75.0,False,2
1,558,42.96875,0.0,75.0,False,2
1,559,42.96875,0.0,75.0,False,2
1,560,42.96875,0.0,75.0,False,2
1,561,42.96875,0.0,75.0,False,2
1,562,42.96875,0.0,75.0,False,2
1,563,42.96875,15.0,75.0,False,2
1,564,42.96875,0.0,75.0,False,2
1,565,42.96875,0.0,75.0,False,2
1,566,42.96875,25.0,75.0,False,2
1,567,42.96875,0.0,75.0,False,2
1,568,42.96875,0.0,75.0,False,2
1,569,42.96875,0.0,75.0,False,2
1,570,42.96875,0.0,75.0,False,2
1,571,42.96875,0.0,75.0,False,2
1,572,42.96875,0.0,75.0,False,2
1,573,42.96875,0.0,75.0,False,2
1,574,42.96875,0.0,75.0,False,2
1,575,42.96875,10.0,75.0,False,2
1,576,42.96875,0.0,75.0,False,2
1,577,42.96875,20.0,75.0,False,2
1,578,42.96875,0.0,75.0,False,2
1,579,42.96875,0.0,75.0,False,2
1,580,42.96875,0.0,75.0,False,2
1,581,42.96875,0.0,75.0,False,2
1,582,42.96875,0.0,75.0,False,2
1,583,42.96875,0.0,75.0,False,2
1,584,42.96875,0.0,75.0,False,2
1,585,42.96875,15.0,75.0,False,2
1,586,42.96875,0.0,75.0,False,2
1,587,42.96875,0.0,75.0,False,2
1,588,42.96875,0.0,75.0,False,2
1,589,42.96875,0.0,75.0,False,2
1,590,42.96875,0.0,75.0,False,2
1,591,42.96875,0.0,75.0,False,2
1,592,42.96875,0.0,75.0,False,2
1,593,42.96875,25.0,75.0,False,2
1,594,1292.96875,0.0,275.0,False,2
1,595,1292.96875,0.0,275.0,False,2
1,596,1292.96875,0.0,275.0,False,2
1,597,1292.96875,0.0,275.0,False,2
1,598,1292.96875,10.0,275.0,False,2
1,599,1292.96875,0.0,275.0,False,2
1,600,1292.96875,0.0,275.0,False,2
1,601,1292.96875,0.0,275.0,False,2
1,602,1292.96875,0.0,275.0,False,2
1,603,1292.96875,0.0,275.0,False,2
1,604,1292.96875,0.0,275.0,False,2
1,605,1292.96875,0.0,275.0,False,2
1,606,1292.96875,20.0,275.0,False,2
1,607,1292.96875,0.0,275.0,False,2
1,608,1292.96875,0.0,275.0,False,2
1,609,1292.96875,0.0,275.0,False,2
1,610,1292.96875,0.0,275.0,False,2
1,611,1292.96875,0.0,275.0,False,2
1,612,1292.96875,0.0,275.0,False,2
1,613,1292.96875,0.0,275.0,False,2
1,614,1292.96875,0.0,275.0,False,2
1,615,1292.96875,0.0,275.0,False,2
1,616,1292.96875,0.0,275.0,False,2
1,617,1292.96875,0.0,275.0,False,2
1,618,1292.96875,0.0,275.0,False,2
1,619,1292.96875,0.0,275.0,False,2
1,620,1292.96875,0.0,275.0,False,2
1,621,1292.96875,5.0,275.0,False,2
1,622,1292.96875,0.0,275.0,False,2
1,623,1292.96875,0.0,275.0,False,2
1,624,1292.96875,0.0,275.0,False,2
1,625,1292.96875,0.0,275.0,False,2
1,626,1292.96875,0.0,275.0,False,2
1,627,1292.96875,0.0,275.0,False,2
1,628,1292.96875,0.0,275.0,False,2
1,629,1292.96875,0.0,275.0,False,2
1,630,1292.96875,0.0,275.0,False,2
1,631,1292.96875,0.0,275.0,False,2
1,632,1292.96875,0.0,275.0,False,2
1,633,1292.96875,0.0,275.0,False,2
1,634,1292.96875,0.0,275.0,False,2
1,635,1292.96875,0.0,275.0,False,2
1,636,1292.96875,0.0,275.0,False,2
1,637,1292.96875,0.0,275.0,False,1
1,638,1292.96875,15.0,275.0,False,1
1,639,1292.96875,0.0,275.0,False,1
1,640,1292.96875,0.0,275.0,False,1
1,641,1292.96875,0.0,275.0,False,1
