game,iteration,loss,reward,cumulative_reward,lives_left
1,32,0.0006112172219688452,0.0,0.0,3
1,33,0.0006106186361978182,0.0,0.0,3
1,34,0.0006093573438749597,0.0,0.0,3
1,35,0.0006070003619273009,0.0,0.0,3
1,36,0.0006058554379910151,0.0,0.0,3
1,37,0.000601372548860613,0.0,0.0,3
1,38,0.0006008731471397727,0.0,0.0,3
1,39,0.0005956018395372125,0.0,0.0,3
1,40,0.0005925308831930572,0.0,0.0,3
1,41,0.0005881755861189449,0.0,0.0,3
1,42,0.0005829761284802774,0.0,0.0,3
1,43,0.000580510075446564,0.0,0.0,3
1,44,0.0005766964214400353,0.0,0.0,3
1,45,0.0005711014880480384,0.0,0.0,3
1,46,0.0005670458648816207,0.0,0.0,3
1,47,0.0005612345519654486,0.0,0.0,3
1,48,0.0005567359128853571,0.0,0.0,3
1,49,0.0005477866508542265,0.0,0.0,3
1,50,0.0005455898194660207,0.0,0.0,3
1,51,0.0005381591187223047,0.0,0.0,3
1,52,0.0005306041962021248,0.0,0.0,3
1,53,0.0005184013249088629,0.0,0.0,3
1,54,0.0005203651498743393,0.0,0.0,3
1,55,0.0005110295551476318,0.0,0.0,3
1,56,0.0005075105500725628,0.0,0.0,3
1,57,0.0004996523774560621,0.0,0.0,3
1,58,0.0005000063428831655,0.0,0.0,3
1,59,0.0004994167267353371,0.0,0.0,3
1,60,0.0004949422850227066,0.0,0.0,3
1,61,0.0004931799533311042,0.0,0.0,3
1,62,0.0004892730894412576,0.0,0.0,3
1,63,0.0004939308918518623,0.0,0.0,3
1,64,0.0004843363239944139,0.0,0.0,3
1,65,0.0004743295361807331,0.0,0.0,3
1,66,0.00047686957241213905,0.0,0.0,3
1,67,0.00046107602775717887,0.0,0.0,3
1,68,0.0004692109988659185,0.0,0.0,3
1,69,0.0004554930272142636,0.0,0.0,3
1,70,0.00045214905830386846,0.0,0.0,3
1,71,0.00044245514992704107,0.0,0.0,3
1,72,0.0004412522352400325,0.0,0.0,3
1,73,0.00043573224629234403,0.0,0.0,3
1,74,0.0004262329505677953,0.0,0.0,3
1,75,0.000419633608681529,0.0,0.0,3
1,76,0.0004072738016180814,0.0,0.0,3
1,77,0.0004120952696992009,0.0,0.0,3
1,78,0.0004042302582417872,0.0,0.0,3
1,79,0.00039966059782107246,0.0,0.0,3
1,80,0.00040034980487172166,0.0,0.0,3
1,81,0.00038694617080083896,0.0,0.0,3
1,82,0.0003862158651764956,0.0,0.0,3
1,83,0.0003787938834261381,0.0,0.0,3
1,84,0.00038542833415133567,0.0,0.0,3
1,85,0.00037122532080484936,0.0,0.0,3
1,86,0.0003678638675514424,0.0,0.0,3
1,87,0.0003655854684161306,0.0,0.0,3
1,88,0.0003615812065541844,0.0,0.0,3
1,89,0.0003586743268276058,0.0,0.0,3
1,90,0.00035589727118216227,0.0,0.0,3
1,91,0.00035373957568052587,0.0,0.0,3
1,92,0.00034942623211551356,0.0,0.0,3
1,93,0.00032714012060049277,0.0,0.0,3
1,94,0.0003516411276918457,0.0,0.0,3
1,95,0.00033463782095809137,0.0,0.0,3
1,96,0.00034193365159868256,0.0,0.0,3
1,97,0.0003411738871580917,0.0,0.0,3
1,98,0.0003239067691198111,0.0,0.0,3
1,99,0.0003348466432010885,0.0,0.0,3
1,100,0.00032612331101220535,0.0,0.0,3
1,101,0.00032764979034711946,0.0,0.0,3
1,102,0.00032249953867478226,0.0,0.0,3
1,103,0.0003169942821094464,0.0,0.0,3
1,104,0.00031439894438606465,0.0,0.0,3
1,105,0.0003185213817654618,0.0,0.0,3
1,106,0.0003185656920576183,0.0,0.0,3
1,107,0.00031666505180968907,0.0,0.0,3
1,108,0.0003222300934931771,0.0,0.0,3
1,109,0.00031814215036751487,0.0,0.0,3
1,110,0.0003151309716089802,0.0,5.0,3
1,111,0.00030637217784136665,0.0,5.0,3
1,112,0.00030020609215495616,0.0,5.0,3
1,113,0.0003083863536807967,0.0,5.0,3
1,114,0.0003114921888588769,0.0,5.0,3
1,115,0.0002974475658580189,0.0,5.0,3
1,116,0.00030536741855475793,0.0,5.0,3
1,117,0.39233911958783224,0.0,5.0,3
1,118,0.7843763092340567,0.0,5.0,3
1,119,0.3923197567620957,0.0,5.0,3
1,120,0.00031513945320718427,0.0,5.0,3
1,121,0.0003338051866637346,0.0,5.0,3
1,122,0.7845818962320387,0.0,5.0,3
1,123,0.3924236093089321,0.0,5.0,3
1,124,0.00037042201166394544,0.0,5.0,3
1,125,0.000375108256313059,0.0,5.0,3
1,126,0.0003798159965625649,0.0,5.0,3
1,127,0.0004011030608129465,0.0,5.0,3
1,128,0.0004028409028721433,0.0,5.0,3
1,129,0.5233884386937012,0.0,5.0,3
1,130,0.0004401548405296747,0.0,5.0,3
1,131,0.26198741991232993,0.0,5.0,3
1,132,6.516591160702515,0.0,30.0,3
1,133,0.0005208832154160248,0.0,30.0,3
1,134,6.517264075893041,0.0,30.0,3
1,135,0.7859410855041777,0.0,30.0,3
1,136,0.2624719823795361,0.0,30.0,3
1,137,0.0008729180522524054,0.0,30.0,3
1,138,0.0009038924756314096,0.0,30.0,3
1,139,10.171523345510714,0.0,30.0,3
1,140,0.001039229655850255,0.0,30.0,3
1,141,0.0010821644182726791,0.0,30.0,3
1,142,0.0011488726416536866,0.0,30.0,3
1,143,0.3945175168490438,0.0,30.0,3
1,144,0.0013584554193239648,0.0,30.0,3
1,145,9.78196691892593,0.0,30.0,3
1,146,19.564705889050515,0.0,30.0,3
1,147,0.7890391293624966,0.0,30.0,3
1,148,9.784501650991555,0.0,30.0,3
1,149,6.524796216491332,0.0,30.0,3
1,150,19.57586349180146,0.0,30.0,3
1,151,10.18333209731525,0.0,30.0,3
1,152,0.5294067571223231,0.0,30.0,3
1,153,0.0033924581290667114,0.0,30.0,3
1,154,0.7948889869963194,0.0,60.0,3
1,155,28.191710757858957,0.0,60.0,3
1,156,28.194000637930433,0.0,60.0,3
1,157,19.596273777688015,0.0,60.0,3
1,158,14.496199707784605,0.0,60.0,3
1,159,28.208197095772444,0.0,60.0,3
1,160,9.403883031607412,0.0,60.0,3
1,161,9.811046214132416,0.0,65.0,3
1,162,0.8074447758816605,0.0,65.0,3
1,163,0.4081342700679959,0.0,65.0,3
1,164,0.011021512268114176,0.0,65.0,3
1,165,0.011663141326713339,0.0,65.0,3
1,166,9.958773962014046,0.0,65.0,3
1,167,24.358727871550265,0.0,65.0,3
1,168,6.561079526793205,0.0,65.0,3
1,169,10.658240379040846,0.0,65.0,3
1,170,10.26574810715891,0.0,65.0,3
1,171,14.58993310051327,0.0,65.0,3
1,172,18.90708117945088,0.0,65.0,3
1,173,20.596235426480526,0.0,75.0,3
1,174,0.052251811013631265,0.0,75.0,3
1,175,1.4097799269508748,0.0,75.0,3
1,176,0.49743728072276494,0.0,75.0,3
1,177,0.9277460942891328,0.0,75.0,3
1,178,0.9319000103679086,5.0,75.0,3
1,179,24.122224457069738,0.0,75.0,3
1,180,0.9755912356706711,0.0,75.0,3
1,181,1.019745481591478,0.0,75.0,3
1,182,1.8975768054446807,0.0,75.0,3
1,183,1.0654839126262725,0.0,75.0,3
1,184,0.2318495985093205,0.0,75.0,3
1,185,20.644328903791482,0.0,75.0,3
1,186,0.6356046463688282,0.0,75.0,3
1,187,30.113681514498428,0.0,90.0,3
1,188,2.1788095034436417,0.0,90.0,3
1,189,0.6434403540457063,0.0,90.0,3
1,190,49.846491754281914,0.0,90.0,3
1,191,1.7928542918126633,0.0,90.0,3
1,192,4.729700674981999,0.0,90.0,3
1,193,1.2824956721202818,0.0,90.0,3
1,194,5.6234758001071,0.0,90.0,3
1,195,16.26747469067725,0.0,90.0,3
1,196,3.020175453611786,0.0,90.0,3
1,197,21.754795883882334,0.0,90.0,3
1,198,13.002650622722584,0.0,90.0,3
1,199,11.151169628565507,0.0,90.0,3
1,200,37.300747130165696,0.0,90.0,3
1,201,4.786595837597058,0.0,90.0,3
1,202,5.60856202480652,0.0,90.0,3
1,203,4.380177075342082,0.0,90.0,3
1,204,29.71681790363713,0.0,110.0,3
1,205,3.9090010406560998,0.0,110.0,3
1,206,4.121130747020991,0.0,110.0,3
1,207,10.345841582777508,0.0,110.0,3
1,208,9.892467970691317,5.0,110.0,3
1,209,37.319557081009734,15.0,110.0,3
1,210,4.812451769558556,0.0,110.0,3
1,211,6.383205739487206,0.0,110.0,3
1,212,26.121789961969927,0.0,110.0,3
1,213,5.4373701715440035,0.0,110.0,3
